Layer,Logit_1_Original,Logit_2_Original,Diff_Original,Choice_Original,Logit_1_Patched,Logit_2_Patched,Diff_Patched,Choice_Patched,Choice_Flipped,Causal_Score,prompt_id,original_id
13,-219.000000,-220.375000,1.375000,1,-404.500000,-404.000000,-0.500000,2,True,1.875000,p025,G_406
14,-219.000000,-220.375000,1.375000,1,-404.500000,-404.000000,-0.500000,2,True,1.875000,p025,G_406
15,-219.000000,-220.375000,1.375000,1,-404.500000,-404.000000,-0.500000,2,True,1.875000,p025,G_406
16,-219.000000,-220.375000,1.375000,1,-404.500000,-404.000000,-0.500000,2,True,1.875000,p025,G_406
17,-219.000000,-220.375000,1.375000,1,-404.500000,-404.000000,-0.500000,2,True,1.875000,p025,G_406
18,-219.000000,-220.375000,1.375000,1,-404.500000,-404.000000,-0.500000,2,True,1.875000,p025,G_406
19,-219.000000,-220.375000,1.375000,1,-404.500000,-404.000000,-0.500000,2,True,1.875000,p025,G_406
20,-219.000000,-220.375000,1.375000,1,-404.500000,-404.000000,-0.500000,2,True,1.875000,p025,G_406
21,-219.000000,-220.375000,1.375000,1,-404.500000,-404.000000,-0.500000,2,True,1.875000,p025,G_406
22,-219.000000,-220.375000,1.375000,1,-404.500000,-404.000000,-0.500000,2,True,1.875000,p025,G_406
23,-219.000000,-220.375000,1.375000,1,-404.500000,-404.000000,-0.500000,2,True,1.875000,p025,G_406
24,-219.000000,-220.375000,1.375000,1,-404.500000,-404.000000,-0.500000,2,True,1.875000,p025,G_406
25,-219.000000,-220.375000,1.375000,1,-404.500000,-404.000000,-0.500000,2,True,1.875000,p025,G_406
26,-219.000000,-220.375000,1.375000,1,-404.750000,-404.250000,-0.500000,2,True,1.875000,p025,G_406
27,-219.000000,-220.375000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p025,G_406
0,-232.125000,-233.500000,1.375000,1,-405.250000,-404.750000,-0.500000,2,True,1.875000,p026,G_113
1,-232.125000,-233.500000,1.375000,1,-405.250000,-404.750000,-0.500000,2,True,1.875000,p026,G_113
2,-232.125000,-233.500000,1.375000,1,-405.000000,-404.500000,-0.500000,2,True,1.875000,p026,G_113
3,-232.125000,-233.500000,1.375000,1,-405.250000,-404.500000,-0.750000,2,True,2.125000,p026,G_113
4,-232.125000,-233.500000,1.375000,1,-405.250000,-404.750000,-0.500000,2,True,1.875000,p026,G_113
5,-232.125000,-233.500000,1.375000,1,-405.250000,-404.750000,-0.500000,2,True,1.875000,p026,G_113
6,-232.125000,-233.500000,1.375000,1,-405.250000,-404.750000,-0.500000,2,True,1.875000,p026,G_113
7,-232.125000,-233.500000,1.375000,1,-405.250000,-404.500000,-0.750000,2,True,2.125000,p026,G_113
8,-232.125000,-233.500000,1.375000,1,-405.250000,-404.750000,-0.500000,2,True,1.875000,p026,G_113
9,-232.125000,-233.500000,1.375000,1,-405.250000,-404.750000,-0.500000,2,True,1.875000,p026,G_113
10,-232.125000,-233.500000,1.375000,1,-405.250000,-404.750000,-0.500000,2,True,1.875000,p026,G_113
11,-232.125000,-233.500000,1.375000,1,-405.250000,-404.750000,-0.500000,2,True,1.875000,p026,G_113
12,-232.125000,-233.500000,1.375000,1,-405.250000,-404.750000,-0.500000,2,True,1.875000,p026,G_113
13,-232.125000,-233.500000,1.375000,1,-405.250000,-404.750000,-0.500000,2,True,1.875000,p026,G_113
14,-232.125000,-233.500000,1.375000,1,-405.250000,-404.750000,-0.500000,2,True,1.875000,p026,G_113
15,-232.125000,-233.500000,1.375000,1,-405.250000,-404.750000,-0.500000,2,True,1.875000,p026,G_113
16,-232.125000,-233.500000,1.375000,1,-405.250000,-404.750000,-0.500000,2,True,1.875000,p026,G_113
17,-232.125000,-233.500000,1.375000,1,-405.250000,-404.500000,-0.750000,2,True,2.125000,p026,G_113
18,-232.125000,-233.500000,1.375000,1,-405.000000,-404.500000,-0.500000,2,True,1.875000,p026,G_113
19,-232.125000,-233.500000,1.375000,1,-405.250000,-404.500000,-0.750000,2,True,2.125000,p026,G_113
20,-232.125000,-233.500000,1.375000,1,-405.250000,-404.500000,-0.750000,2,True,2.125000,p026,G_113
21,-232.125000,-233.500000,1.375000,1,-405.250000,-404.500000,-0.750000,2,True,2.125000,p026,G_113
22,-232.125000,-233.500000,1.375000,1,-405.000000,-404.500000,-0.500000,2,True,1.875000,p026,G_113
23,-232.125000,-233.500000,1.375000,1,-405.000000,-404.500000,-0.500000,2,True,1.875000,p026,G_113
24,-232.125000,-233.500000,1.375000,1,-405.000000,-404.500000,-0.500000,2,True,1.875000,p026,G_113
25,-232.125000,-233.500000,1.375000,1,-405.000000,-404.500000,-0.500000,2,True,1.875000,p026,G_113
26,-232.125000,-233.500000,1.375000,1,-405.250000,-404.750000,-0.500000,2,True,1.875000,p026,G_113
27,-232.125000,-233.500000,1.375000,1,-404.750000,-404.250000,-0.500000,2,True,1.875000,p026,G_113
0,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
1,-226.625000,-227.875000,1.250000,1,-404.500000,-404.000000,-0.500000,2,True,1.750000,p027,G_599
2,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
3,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
4,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
5,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
6,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
7,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
8,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
9,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
10,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
11,-226.625000,-227.875000,1.250000,1,-404.500000,-404.000000,-0.500000,2,True,1.750000,p027,G_599
12,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
13,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
14,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
15,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
16,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
17,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
18,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
19,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
20,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
21,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
22,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
23,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
24,-226.625000,-227.875000,1.250000,1,-404.250000,-403.750000,-0.500000,2,True,1.750000,p027,G_599
25,-226.625000,-227.875000,1.250000,1,-404.000000,-403.500000,-0.500000,2,True,1.750000,p027,G_599
26,-226.625000,-227.875000,1.250000,1,-404.500000,-404.000000,-0.500000,2,True,1.750000,p027,G_599
27,-226.625000,-227.875000,1.250000,1,-403.750000,-403.250000,-0.500000,2,True,1.750000,p027,G_599
0,-207.875000,-209.250000,1.375000,1,-404.250000,-403.750000,-0.500000,2,True,1.875000,p028,G_575
1,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
2,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
3,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
4,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
5,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
6,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
7,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
8,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
9,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
10,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
11,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
12,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
13,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
14,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
15,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
16,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
17,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
18,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
19,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
20,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
21,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
22,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
23,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
24,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
25,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
26,-207.875000,-209.250000,1.375000,1,-404.000000,-403.500000,-0.500000,2,True,1.875000,p028,G_575
27,-207.875000,-209.250000,1.375000,1,-403.750000,-403.250000,-0.500000,2,True,1.875000,p028,G_575
0,-219.500000,-221.125000,1.625000,1,-402.500000,-402.000000,-0.500000,2,True,2.125000,p029,H_083
1,-219.500000,-221.125000,1.625000,1,-403.000000,-402.500000,-0.500000,2,True,2.125000,p029,H_083
2,-219.500000,-221.125000,1.625000,1,-403.000000,-402.500000,-0.500000,2,True,2.125000,p029,H_083
3,-219.500000,-221.125000,1.625000,1,-403.000000,-402.500000,-0.500000,2,True,2.125000,p029,H_083
4,-219.500000,-221.125000,1.625000,1,-403.000000,-402.500000,-0.500000,2,True,2.125000,p029,H_083
5,-219.500000,-221.125000,1.625000,1,-403.000000,-402.500000,-0.500000,2,True,2.125000,p029,H_083
6,-219.500000,-221.125000,1.625000,1,-403.000000,-402.500000,-0.500000,2,True,2.125000,p029,H_083
7,-219.500000,-221.125000,1.625000,1,-403.000000,-402.500000,-0.500000,2,True,2.125000,p029,H_083
8,-219.500000,-221.125000,1.625000,1,-403.000000,-402.500000,-0.500000,2,True,2.125000,p029,H_083
9,-219.500000,-221.125000,1.625000,1,-403.000000,-402.500000,-0.500000,2,True,2.125000,p029,H_083
10,-219.500000,-221.125000,1.625000,1,-403.000000,-402.500000,-0.500000,2,True,2.125000,p029,H_083
11,-219.500000,-221.125000,1.625000,1,-403.000000,-402.500000,-0.500000,2,True,2.125000,p029,H_083
12,-219.500000,-221.125000,1.625000,1,-403.000000,-402.500000,-0.500000,2,True,2.125000,p029,H_083
13,-219.500000,-221.125000,1.625000,1,-403.000000,-402.500000,-0.500000,2,True,2.125000,p029,H_083
14,-219.500000,-221.125000,1.625000,1,-403.250000,-402.500000,-0.750000,2,True,2.375000,p029,H_083
15,-219.500000,-221.125000,1.625000,1,-403.250000,-402.500000,-0.750000,2,True,2.375000,p029,H_083
16,-219.500000,-221.125000,1.625000,1,-403.250000,-402.750000,-0.500000,2,True,2.125000,p029,H_083
17,-219.500000,-221.125000,1.625000,1,-403.250000,-402.750000,-0.500000,2,True,2.125000,p029,H_083
18,-219.500000,-221.125000,1.625000,1,-403.250000,-402.750000,-0.500000,2,True,2.125000,p029,H_083
19,-219.500000,-221.125000,1.625000,1,-403.250000,-402.500000,-0.750000,2,True,2.375000,p029,H_083
20,-219.500000,-221.125000,1.625000,1,-403.250000,-402.750000,-0.500000,2,True,2.125000,p029,H_083
21,-219.500000,-221.125000,1.625000,1,-403.250000,-402.750000,-0.500000,2,True,2.125000,p029,H_083
22,-219.500000,-221.125000,1.625000,1,-403.250000,-402.750000,-0.500000,2,True,2.125000,p029,H_083
23,-219.500000,-221.125000,1.625000,1,-403.000000,-402.500000,-0.500000,2,True,2.125000,p029,H_083
24,-219.500000,-221.125000,1.625000,1,-403.000000,-402.500000,-0.500000,2,True,2.125000,p029,H_083
25,-219.500000,-221.125000,1.625000,1,-403.000000,-402.500000,-0.500000,2,True,2.125000,p029,H_083
26,-219.500000,-221.125000,1.625000,1,-403.000000,-402.500000,-0.500000,2,True,2.125000,p029,H_083
27,-219.500000,-221.125000,1.625000,1,-403.500000,-403.000000,-0.500000,2,True,2.125000,p029,H_083
0,-162.875000,-163.375000,0.500000,1,-404.250000,-403.750000,-0.500000,2,True,1.000000,p030,G_459
1,-162.875000,-163.375000,0.500000,1,-404.750000,-404.000000,-0.750000,2,True,1.250000,p030,G_459
2,-162.875000,-163.375000,0.500000,1,-404.750000,-404.000000,-0.750000,2,True,1.250000,p030,G_459
3,-162.875000,-163.375000,0.500000,1,-404.750000,-404.250000,-0.500000,2,True,1.000000,p030,G_459
4,-162.875000,-163.375000,0.500000,1,-404.750000,-404.250000,-0.500000,2,True,1.000000,p030,G_459
5,-162.875000,-163.375000,0.500000,1,-404.750000,-404.250000,-0.500000,2,True,1.000000,p030,G_459
6,-162.875000,-163.375000,0.500000,1,-404.750000,-404.250000,-0.500000,2,True,1.000000,p030,G_459
7,-162.875000,-163.375000,0.500000,1,-404.750000,-404.250000,-0.500000,2,True,1.000000,p030,G_459
8,-162.875000,-163.375000,0.500000,1,-404.750000,-404.250000,-0.500000,2,True,1.000000,p030,G_459
9,-162.875000,-163.375000,0.500000,1,-404.750000,-404.250000,-0.500000,2,True,1.000000,p030,G_459
10,-162.875000,-163.375000,0.500000,1,-404.750000,-404.250000,-0.500000,2,True,1.000000,p030,G_459
11,-162.875000,-163.375000,0.500000,1,-404.750000,-404.250000,-0.500000,2,True,1.000000,p030,G_459
12,-162.875000,-163.375000,0.500000,1,-404.750000,-404.250000,-0.500000,2,True,1.000000,p030,G_459
13,-162.875000,-163.375000,0.500000,1,-404.750000,-404.250000,-0.500000,2,True,1.000000,p030,G_459
14,-162.875000,-163.375000,0.500000,1,-404.750000,-404.250000,-0.500000,2,True,1.000000,p030,G_459
15,-162.875000,-163.375000,0.500000,1,-404.750000,-404.250000,-0.500000,2,True,1.000000,p030,G_459
16,-162.875000,-163.375000,0.500000,1,-404.750000,-404.250000,-0.500000,2,True,1.000000,p030,G_459
17,-162.875000,-163.375000,0.500000,1,-404.750000,-404.250000,-0.500000,2,True,1.000000,p030,G_459
18,-162.875000,-163.375000,0.500000,1,-404.750000,-404.250000,-0.500000,2,True,1.000000,p030,G_459
19,-162.875000,-163.375000,0.500000,1,-404.750000,-404.250000,-0.500000,2,True,1.000000,p030,G_459
20,-162.875000,-163.375000,0.500000,1,-404.750000,-404.250000,-0.500000,2,True,1.000000,p030,G_459
21,-162.875000,-163.375000,0.500000,1,-404.750000,-404.000000,-0.750000,2,True,1.250000,p030,G_459
22,-162.875000,-163.375000,0.500000,1,-404.500000,-404.000000,-0.500000,2,True,1.000000,p030,G_459
23,-162.875000,-163.375000,0.500000,1,-404.500000,-404.000000,-0.500000,2,True,1.000000,p030,G_459
24,-162.875000,-163.375000,0.500000,1,-404.500000,-404.000000,-0.500000,2,True,1.000000,p030,G_459
25,-162.875000,-163.375000,0.500000,1,-404.500000,-404.000000,-0.500000,2,True,1.000000,p030,G_459
26,-162.875000,-163.375000,0.500000,1,-404.500000,-404.000000,-0.500000,2,True,1.000000,p030,G_459
27,-162.875000,-163.375000,0.500000,1,-404.250000,-403.750000,-0.500000,2,True,1.000000,p030,G_459
0,115.062500,114.875000,0.187500,1,-404.500000,-404.000000,-0.500000,2,True,0.687500,p031,G_068
1,115.062500,114.875000,0.187500,1,-405.000000,-404.500000,-0.500000,2,True,0.687500,p031,G_068
2,115.062500,114.875000,0.187500,1,-405.000000,-404.500000,-0.500000,2,True,0.687500,p031,G_068
3,115.062500,114.875000,0.187500,1,-405.000000,-404.500000,-0.500000,2,True,0.687500,p031,G_068
4,115.062500,114.875000,0.187500,1,-405.000000,-404.500000,-0.500000,2,True,0.687500,p031,G_068
5,115.062500,114.875000,0.187500,1,-405.250000,-404.500000,-0.750000,2,True,0.937500,p031,G_068
6,115.062500,114.875000,0.187500,1,-405.000000,-404.500000,-0.500000,2,True,0.687500,p031,G_068
7,115.062500,114.875000,0.187500,1,-405.000000,-404.500000,-0.500000,2,True,0.687500,p031,G_068
8,115.062500,114.875000,0.187500,1,-405.250000,-404.500000,-0.750000,2,True,0.937500,p031,G_068
9,115.062500,114.875000,0.187500,1,-405.250000,-404.750000,-0.500000,2,True,0.687500,p031,G_068
10,115.062500,114.875000,0.187500,1,-405.250000,-404.750000,-0.500000,2,True,0.687500,p031,G_068
11,115.062500,114.875000,0.187500,1,-405.250000,-404.750000,-0.500000,2,True,0.687500,p031,G_068
12,115.062500,114.875000,0.187500,1,-405.250000,-404.750000,-0.500000,2,True,0.687500,p031,G_068
13,115.062500,114.875000,0.187500,1,-405.250000,-404.750000,-0.500000,2,True,0.687500,p031,G_068
14,115.062500,114.875000,0.187500,1,-405.250000,-404.750000,-0.500000,2,True,0.687500,p031,G_068
15,115.062500,114.875000,0.187500,1,-405.250000,-404.750000,-0.500000,2,True,0.687500,p031,G_068
16,115.062500,114.875000,0.187500,1,-405.250000,-404.750000,-0.500000,2,True,0.687500,p031,G_068
17,115.062500,114.875000,0.187500,1,-405.250000,-404.750000,-0.500000,2,True,0.687500,p031,G_068
18,115.062500,114.875000,0.187500,1,-405.250000,-404.750000,-0.500000,2,True,0.687500,p031,G_068
19,115.062500,114.875000,0.187500,1,-405.250000,-404.750000,-0.500000,2,True,0.687500,p031,G_068
20,115.062500,114.875000,0.187500,1,-405.250000,-404.750000,-0.500000,2,True,0.687500,p031,G_068
21,115.062500,114.875000,0.187500,1,-405.250000,-404.750000,-0.500000,2,True,0.687500,p031,G_068
22,115.062500,114.875000,0.187500,1,-405.250000,-404.750000,-0.500000,2,True,0.687500,p031,G_068
23,115.062500,114.875000,0.187500,1,-405.000000,-404.500000,-0.500000,2,True,0.687500,p031,G_068
24,115.062500,114.875000,0.187500,1,-405.000000,-404.500000,-0.500000,2,True,0.687500,p031,G_068
25,115.062500,114.875000,0.187500,1,-405.000000,-404.500000,-0.500000,2,True,0.687500,p031,G_068
26,115.062500,114.875000,0.187500,1,-405.000000,-404.500000,-0.500000,2,True,0.687500,p031,G_068
27,115.062500,114.875000,0.187500,1,-404.750000,-404.250000,-0.500000,2,True,0.687500,p031,G_068
0,-192.750000,-193.875000,1.125000,1,-404.000000,-403.500000,-0.500000,2,True,1.625000,p032,G_469
1,-192.750000,-193.875000,1.125000,1,-404.500000,-404.000000,-0.500000,2,True,1.625000,p032,G_469
2,-192.750000,-193.875000,1.125000,1,-404.500000,-404.000000,-0.500000,2,True,1.625000,p032,G_469
3,-192.750000,-193.875000,1.125000,1,-404.500000,-404.000000,-0.500000,2,True,1.625000,p032,G_469
4,-192.750000,-193.875000,1.125000,1,-404.750000,-404.000000,-0.750000,2,True,1.875000,p032,G_469
5,-192.750000,-193.875000,1.125000,1,-404.750000,-404.250000,-0.500000,2,True,1.625000,p032,G_469
6,-192.750000,-193.875000,1.125000,1,-404.500000,-404.000000,-0.500000,2,True,1.625000,p032,G_469
7,-192.750000,-193.875000,1.125000,1,-404.500000,-404.000000,-0.500000,2,True,1.625000,p032,G_469
8,-192.750000,-193.875000,1.125000,1,-404.750000,-404.250000,-0.500000,2,True,1.625000,p032,G_469
9,-192.750000,-193.875000,1.125000,1,-404.750000,-404.250000,-0.500000,2,True,1.625000,p032,G_469
10,-192.750000,-193.875000,1.125000,1,-404.750000,-404.250000,-0.500000,2,True,1.625000,p032,G_469
11,-192.750000,-193.875000,1.125000,1,-404.750000,-404.250000,-0.500000,2,True,1.625000,p032,G_469
12,-192.750000,-193.875000,1.125000,1,-404.750000,-404.250000,-0.500000,2,True,1.625000,p032,G_469
13,-192.750000,-193.875000,1.125000,1,-404.750000,-404.250000,-0.500000,2,True,1.625000,p032,G_469
14,-192.750000,-193.875000,1.125000,1,-404.750000,-404.250000,-0.500000,2,True,1.625000,p032,G_469
15,-192.750000,-193.875000,1.125000,1,-404.750000,-404.250000,-0.500000,2,True,1.625000,p032,G_469
16,-192.750000,-193.875000,1.125000,1,-404.750000,-404.250000,-0.500000,2,True,1.625000,p032,G_469
17,-192.750000,-193.875000,1.125000,1,-404.750000,-404.250000,-0.500000,2,True,1.625000,p032,G_469
18,-192.750000,-193.875000,1.125000,1,-404.750000,-404.250000,-0.500000,2,True,1.625000,p032,G_469
19,-192.750000,-193.875000,1.125000,1,-404.750000,-404.250000,-0.500000,2,True,1.625000,p032,G_469
20,-192.750000,-193.875000,1.125000,1,-404.750000,-404.250000,-0.500000,2,True,1.625000,p032,G_469
21,-192.750000,-193.875000,1.125000,1,-404.750000,-404.250000,-0.500000,2,True,1.625000,p032,G_469
22,-192.750000,-193.875000,1.125000,1,-404.750000,-404.250000,-0.500000,2,True,1.625000,p032,G_469
23,-192.750000,-193.875000,1.125000,1,-404.500000,-404.000000,-0.500000,2,True,1.625000,p032,G_469
24,-192.750000,-193.875000,1.125000,1,-404.500000,-404.000000,-0.500000,2,True,1.625000,p032,G_469
25,-192.750000,-193.875000,1.125000,1,-404.500000,-404.000000,-0.500000,2,True,1.625000,p032,G_469
26,-192.750000,-193.875000,1.125000,1,-404.500000,-404.000000,-0.500000,2,True,1.625000,p032,G_469
27,-192.750000,-193.875000,1.125000,1,-404.500000,-404.000000,-0.500000,2,True,1.625000,p032,G_469
0,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
1,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
2,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
3,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
4,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
5,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
6,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
7,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
8,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
9,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
10,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
11,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
12,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
13,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
14,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
15,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
16,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
17,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
18,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
19,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
20,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
21,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
22,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
23,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
24,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
25,-141.000000,-142.750000,1.750000,1,-403.250000,-402.750000,-0.500000,2,True,2.250000,p033,H_032
26,-141.000000,-142.750000,1.750000,1,-403.000000,-402.500000,-0.500000,2,True,2.250000,p033,H_032
27,-141.000000,-142.750000,1.750000,1,-403.500000,-402.750000,-0.750000,2,True,2.500000,p033,H_032
0,-154.250000,-155.375000,1.125000,1,-405.000000,-404.500000,-0.500000,2,True,1.625000,p034,H_047
1,-154.250000,-155.375000,1.125000,1,-405.000000,-404.500000,-0.500000,2,True,1.625000,p034,H_047
2,-154.250000,-155.375000,1.125000,1,-405.000000,-404.500000,-0.500000,2,True,1.625000,p034,H_047
3,-154.250000,-155.375000,1.125000,1,-405.000000,-404.500000,-0.500000,2,True,1.625000,p034,H_047
4,-154.250000,-155.375000,1.125000,1,-405.000000,-404.500000,-0.500000,2,True,1.625000,p034,H_047
5,-154.250000,-155.375000,1.125000,1,-405.000000,-404.500000,-0.500000,2,True,1.625000,p034,H_047
6,-154.250000,-155.375000,1.125000,1,-405.000000,-404.250000,-0.750000,2,True,1.875000,p034,H_047
7,-154.250000,-155.375000,1.125000,1,-404.750000,-404.250000,-0.500000,2,True,1.625000,p034,H_047
8,-154.250000,-155.375000,1.125000,1,-405.000000,-404.500000,-0.500000,2,True,1.625000,p034,H_047
9,-154.250000,-155.375000,1.125000,1,-405.000000,-404.500000,-0.500000,2,True,1.625000,p034,H_047
10,-154.250000,-155.375000,1.125000,1,-405.000000,-404.500000,-0.500000,2,True,1.625000,p034,H_047
11,-154.250000,-155.375000,1.125000,1,-405.000000,-404.500000,-0.500000,2,True,1.625000,p034,H_047
12,-154.250000,-155.375000,1.125000,1,-405.000000,-404.500000,-0.500000,2,True,1.625000,p034,H_047
13,-154.250000,-155.375000,1.125000,1,-405.000000,-404.500000,-0.500000,2,True,1.625000,p034,H_047
