Layer,Logit_1_Original,Logit_2_Original,Diff_Original,Choice_Original,Logit_1_Patched,Logit_2_Patched,Diff_Patched,Choice_Patched,Choice_Flipped,Causal_Score,prompt_id,original_id
14,15.179688,14.742188,0.437500,1,14.296875,12.320312,1.976562,1,False,-1.539062,p017,G_225
15,15.179688,14.742188,0.437500,1,13.945312,12.125000,1.820312,1,False,-1.382812,p017,G_225
16,15.179688,14.742188,0.437500,1,13.656250,11.812500,1.843750,1,False,-1.406250,p017,G_225
17,15.179688,14.742188,0.437500,1,13.507812,12.203125,1.304688,1,False,-0.867188,p017,G_225
18,15.179688,14.742188,0.437500,1,13.578125,12.265625,1.312500,1,False,-0.875000,p017,G_225
19,15.179688,14.742188,0.437500,1,13.750000,12.398438,1.351562,1,False,-0.914062,p017,G_225
20,15.179688,14.742188,0.437500,1,13.734375,12.328125,1.406250,1,False,-0.968750,p017,G_225
21,15.179688,14.742188,0.437500,1,13.718750,12.390625,1.328125,1,False,-0.890625,p017,G_225
22,15.179688,14.742188,0.437500,1,13.726562,12.437500,1.289062,1,False,-0.851562,p017,G_225
23,15.179688,14.742188,0.437500,1,13.632812,12.421875,1.210938,1,False,-0.773438,p017,G_225
24,15.179688,14.742188,0.437500,1,13.609375,12.460938,1.148438,1,False,-0.710938,p017,G_225
25,15.179688,14.742188,0.437500,1,13.625000,12.445312,1.179688,1,False,-0.742188,p017,G_225
26,15.179688,14.742188,0.437500,1,13.210938,12.281250,0.929688,1,False,-0.492188,p017,G_225
27,15.179688,14.742188,0.437500,1,13.062500,12.265625,0.796875,1,False,-0.359375,p017,G_225
28,15.179688,14.742188,0.437500,1,12.750000,12.031250,0.718750,1,False,-0.281250,p017,G_225
29,15.179688,14.742188,0.437500,1,12.867188,12.132812,0.734375,1,False,-0.296875,p017,G_225
30,15.179688,14.742188,0.437500,1,13.265625,12.453125,0.812500,1,False,-0.375000,p017,G_225
31,15.179688,14.742188,0.437500,1,13.109375,12.429688,0.679688,1,False,-0.242188,p017,G_225
0,16.203125,16.812500,-0.609375,2,13.882812,13.375000,0.507812,1,True,-1.117188,p018,G_570
1,16.203125,16.812500,-0.609375,2,14.679688,13.515625,1.164062,1,True,-1.773438,p018,G_570
2,16.203125,16.812500,-0.609375,2,14.007812,13.640625,0.367188,1,True,-0.976562,p018,G_570
3,16.203125,16.812500,-0.609375,2,14.109375,13.796875,0.312500,1,True,-0.921875,p018,G_570
4,16.203125,16.812500,-0.609375,2,14.148438,13.710938,0.437500,1,True,-1.046875,p018,G_570
5,16.203125,16.812500,-0.609375,2,14.484375,13.484375,1.000000,1,True,-1.609375,p018,G_570
6,16.203125,16.812500,-0.609375,2,14.257812,13.460938,0.796875,1,True,-1.406250,p018,G_570
7,16.203125,16.812500,-0.609375,2,14.390625,13.164062,1.226562,1,True,-1.835938,p018,G_570
8,16.203125,16.812500,-0.609375,2,13.890625,13.210938,0.679688,1,True,-1.289062,p018,G_570
9,16.203125,16.812500,-0.609375,2,14.171875,12.960938,1.210938,1,True,-1.820312,p018,G_570
10,16.203125,16.812500,-0.609375,2,14.140625,12.882812,1.257812,1,True,-1.867188,p018,G_570
11,16.203125,16.812500,-0.609375,2,14.351562,12.703125,1.648438,1,True,-2.257812,p018,G_570
12,16.203125,16.812500,-0.609375,2,14.593750,12.710938,1.882812,1,True,-2.492188,p018,G_570
13,16.203125,16.812500,-0.609375,2,14.531250,12.742188,1.789062,1,True,-2.398438,p018,G_570
14,16.203125,16.812500,-0.609375,2,14.773438,12.898438,1.875000,1,True,-2.484375,p018,G_570
15,16.203125,16.812500,-0.609375,2,14.250000,13.257812,0.992188,1,True,-1.601562,p018,G_570
16,16.203125,16.812500,-0.609375,2,14.796875,12.671875,2.125000,1,True,-2.734375,p018,G_570
17,16.203125,16.812500,-0.609375,2,14.585938,12.601562,1.984375,1,True,-2.593750,p018,G_570
18,16.203125,16.812500,-0.609375,2,14.593750,12.703125,1.890625,1,True,-2.500000,p018,G_570
19,16.203125,16.812500,-0.609375,2,14.625000,12.515625,2.109375,1,True,-2.718750,p018,G_570
20,16.203125,16.812500,-0.609375,2,14.726562,12.203125,2.523438,1,True,-3.132812,p018,G_570
21,16.203125,16.812500,-0.609375,2,14.867188,12.320312,2.546875,1,True,-3.156250,p018,G_570
22,16.203125,16.812500,-0.609375,2,15.023438,12.054688,2.968750,1,True,-3.578125,p018,G_570
23,16.203125,16.812500,-0.609375,2,15.062500,12.132812,2.929688,1,True,-3.539062,p018,G_570
24,16.203125,16.812500,-0.609375,2,15.171875,12.156250,3.015625,1,True,-3.625000,p018,G_570
25,16.203125,16.812500,-0.609375,2,15.445312,12.039062,3.406250,1,True,-4.015625,p018,G_570
26,16.203125,16.812500,-0.609375,2,15.570312,12.203125,3.367188,1,True,-3.976562,p018,G_570
27,16.203125,16.812500,-0.609375,2,16.078125,12.554688,3.523438,1,True,-4.132812,p018,G_570
28,16.203125,16.812500,-0.609375,2,16.203125,12.421875,3.781250,1,True,-4.390625,p018,G_570
29,16.203125,16.812500,-0.609375,2,16.187500,12.421875,3.765625,1,True,-4.375000,p018,G_570
30,16.203125,16.812500,-0.609375,2,16.093750,12.367188,3.726562,1,True,-4.335938,p018,G_570
31,16.203125,16.812500,-0.609375,2,15.882812,12.250000,3.632812,1,True,-4.242188,p018,G_570
0,16.828125,15.734375,1.093750,1,14.359375,11.687500,2.671875,1,False,-1.578125,p019,G_040
1,16.828125,15.734375,1.093750,1,14.820312,12.023438,2.796875,1,False,-1.703125,p019,G_040
2,16.828125,15.734375,1.093750,1,14.132812,11.609375,2.523438,1,False,-1.429688,p019,G_040
3,16.828125,15.734375,1.093750,1,14.070312,11.484375,2.585938,1,False,-1.492188,p019,G_040
4,16.828125,15.734375,1.093750,1,14.203125,11.507812,2.695312,1,False,-1.601562,p019,G_040
5,16.828125,15.734375,1.093750,1,14.023438,11.484375,2.539062,1,False,-1.445312,p019,G_040
6,16.828125,15.734375,1.093750,1,14.117188,11.414062,2.703125,1,False,-1.609375,p019,G_040
7,16.828125,15.734375,1.093750,1,14.679688,11.953125,2.726562,1,False,-1.632812,p019,G_040
8,16.828125,15.734375,1.093750,1,14.351562,11.679688,2.671875,1,False,-1.578125,p019,G_040
9,16.828125,15.734375,1.093750,1,14.242188,11.812500,2.429688,1,False,-1.335938,p019,G_040
10,16.828125,15.734375,1.093750,1,14.015625,11.453125,2.562500,1,False,-1.468750,p019,G_040
11,16.828125,15.734375,1.093750,1,13.953125,11.460938,2.492188,1,False,-1.398438,p019,G_040
12,16.828125,15.734375,1.093750,1,14.234375,11.570312,2.664062,1,False,-1.570312,p019,G_040
13,16.828125,15.734375,1.093750,1,14.187500,11.664062,2.523438,1,False,-1.429688,p019,G_040
14,16.828125,15.734375,1.093750,1,14.164062,11.781250,2.382812,1,False,-1.289062,p019,G_040
15,16.828125,15.734375,1.093750,1,14.492188,12.085938,2.406250,1,False,-1.312500,p019,G_040
16,16.828125,15.734375,1.093750,1,14.476562,12.562500,1.914062,1,False,-0.820312,p019,G_040
17,16.828125,15.734375,1.093750,1,14.273438,12.421875,1.851562,1,False,-0.757812,p019,G_040
18,16.828125,15.734375,1.093750,1,14.218750,12.507812,1.710938,1,False,-0.617188,p019,G_040
19,16.828125,15.734375,1.093750,1,14.070312,12.023438,2.046875,1,False,-0.953125,p019,G_040
20,16.828125,15.734375,1.093750,1,13.914062,12.023438,1.890625,1,False,-0.796875,p019,G_040
21,16.828125,15.734375,1.093750,1,13.906250,11.882812,2.023438,1,False,-0.929688,p019,G_040
22,16.828125,15.734375,1.093750,1,13.921875,11.851562,2.070312,1,False,-0.976562,p019,G_040
23,16.828125,15.734375,1.093750,1,13.875000,11.812500,2.062500,1,False,-0.968750,p019,G_040
24,16.828125,15.734375,1.093750,1,13.796875,11.804688,1.992188,1,False,-0.898438,p019,G_040
25,16.828125,15.734375,1.093750,1,13.914062,12.070312,1.843750,1,False,-0.750000,p019,G_040
26,16.828125,15.734375,1.093750,1,13.976562,12.117188,1.859375,1,False,-0.765625,p019,G_040
27,16.828125,15.734375,1.093750,1,14.070312,12.296875,1.773438,1,False,-0.679688,p019,G_040
28,16.828125,15.734375,1.093750,1,14.148438,12.382812,1.765625,1,False,-0.671875,p019,G_040
29,16.828125,15.734375,1.093750,1,14.117188,12.507812,1.609375,1,False,-0.515625,p019,G_040
30,16.828125,15.734375,1.093750,1,14.335938,13.437500,0.898438,1,False,0.195312,p019,G_040
31,16.828125,15.734375,1.093750,1,13.960938,13.125000,0.835938,1,False,0.257812,p019,G_040
0,16.875000,14.734375,2.140625,1,15.656250,12.226562,3.429688,1,False,-1.289062,p020,G_124
1,16.875000,14.734375,2.140625,1,15.734375,12.179688,3.554688,1,False,-1.414062,p020,G_124
2,16.875000,14.734375,2.140625,1,15.687500,12.210938,3.476562,1,False,-1.335938,p020,G_124
3,16.875000,14.734375,2.140625,1,15.742188,12.210938,3.531250,1,False,-1.390625,p020,G_124
4,16.875000,14.734375,2.140625,1,15.906250,12.148438,3.757812,1,False,-1.617188,p020,G_124
5,16.875000,14.734375,2.140625,1,15.812500,12.210938,3.601562,1,False,-1.460938,p020,G_124
6,16.875000,14.734375,2.140625,1,15.804688,12.273438,3.531250,1,False,-1.390625,p020,G_124
7,16.875000,14.734375,2.140625,1,15.804688,12.296875,3.507812,1,False,-1.367188,p020,G_124
8,16.875000,14.734375,2.140625,1,15.898438,12.312500,3.585938,1,False,-1.445312,p020,G_124
9,16.875000,14.734375,2.140625,1,15.820312,12.257812,3.562500,1,False,-1.421875,p020,G_124
10,16.875000,14.734375,2.140625,1,15.695312,12.328125,3.367188,1,False,-1.226562,p020,G_124
11,16.875000,14.734375,2.140625,1,15.562500,12.257812,3.304688,1,False,-1.164062,p020,G_124
12,16.875000,14.734375,2.140625,1,15.781250,12.125000,3.656250,1,False,-1.515625,p020,G_124
13,16.875000,14.734375,2.140625,1,15.726562,12.343750,3.382812,1,False,-1.242188,p020,G_124
14,16.875000,14.734375,2.140625,1,15.476562,12.492188,2.984375,1,False,-0.843750,p020,G_124
15,16.875000,14.734375,2.140625,1,15.132812,12.281250,2.851562,1,False,-0.710938,p020,G_124
16,16.875000,14.734375,2.140625,1,15.039062,11.984375,3.054688,1,False,-0.914062,p020,G_124
17,16.875000,14.734375,2.140625,1,15.015625,12.070312,2.945312,1,False,-0.804688,p020,G_124
18,16.875000,14.734375,2.140625,1,14.875000,12.085938,2.789062,1,False,-0.648438,p020,G_124
19,16.875000,14.734375,2.140625,1,14.968750,12.250000,2.718750,1,False,-0.578125,p020,G_124
20,16.875000,14.734375,2.140625,1,15.054688,12.335938,2.718750,1,False,-0.578125,p020,G_124
21,16.875000,14.734375,2.140625,1,14.953125,12.289062,2.664062,1,False,-0.523438,p020,G_124
22,16.875000,14.734375,2.140625,1,14.953125,12.234375,2.718750,1,False,-0.578125,p020,G_124
23,16.875000,14.734375,2.140625,1,15.000000,12.304688,2.695312,1,False,-0.554688,p020,G_124
24,16.875000,14.734375,2.140625,1,15.101562,12.312500,2.789062,1,False,-0.648438,p020,G_124
25,16.875000,14.734375,2.140625,1,15.148438,12.429688,2.718750,1,False,-0.578125,p020,G_124
26,16.875000,14.734375,2.140625,1,15.062500,12.414062,2.648438,1,False,-0.507812,p020,G_124
27,16.875000,14.734375,2.140625,1,14.742188,12.257812,2.484375,1,False,-0.343750,p020,G_124
28,16.875000,14.734375,2.140625,1,15.187500,12.539062,2.648438,1,False,-0.507812,p020,G_124
29,16.875000,14.734375,2.140625,1,15.117188,12.570312,2.546875,1,False,-0.406250,p020,G_124
30,16.875000,14.734375,2.140625,1,14.921875,12.351562,2.570312,1,False,-0.429688,p020,G_124
31,16.875000,14.734375,2.140625,1,14.390625,11.765625,2.625000,1,False,-0.484375,p020,G_124
0,16.078125,15.898438,0.179688,1,12.507812,12.609375,-0.101562,2,True,0.281250,p021,G_391
1,16.078125,15.898438,0.179688,1,13.023438,12.843750,0.179688,1,False,0.000000,p021,G_391
2,16.078125,15.898438,0.179688,1,12.398438,12.562500,-0.164062,2,True,0.343750,p021,G_391
3,16.078125,15.898438,0.179688,1,12.656250,12.531250,0.125000,1,False,0.054688,p021,G_391
4,16.078125,15.898438,0.179688,1,12.703125,12.484375,0.218750,1,False,-0.039062,p021,G_391
5,16.078125,15.898438,0.179688,1,12.578125,12.382812,0.195312,1,False,-0.015625,p021,G_391
6,16.078125,15.898438,0.179688,1,12.554688,12.281250,0.273438,1,False,-0.093750,p021,G_391
7,16.078125,15.898438,0.179688,1,12.554688,12.140625,0.414062,1,False,-0.234375,p021,G_391
8,16.078125,15.898438,0.179688,1,12.289062,12.164062,0.125000,1,False,0.054688,p021,G_391
9,16.078125,15.898438,0.179688,1,12.726562,12.171875,0.554688,1,False,-0.375000,p021,G_391
10,16.078125,15.898438,0.179688,1,12.445312,11.859375,0.585938,1,False,-0.406250,p021,G_391
11,16.078125,15.898438,0.179688,1,12.429688,11.570312,0.859375,1,False,-0.679688,p021,G_391
12,16.078125,15.898438,0.179688,1,12.664062,11.375000,1.289062,1,False,-1.109375,p021,G_391
13,16.078125,15.898438,0.179688,1,12.781250,11.476562,1.304688,1,False,-1.125000,p021,G_391
14,16.078125,15.898438,0.179688,1,13.054688,11.664062,1.390625,1,False,-1.210938,p021,G_391
15,16.078125,15.898438,0.179688,1,12.828125,11.390625,1.437500,1,False,-1.257812,p021,G_391
16,16.078125,15.898438,0.179688,1,12.882812,11.085938,1.796875,1,False,-1.617188,p021,G_391
17,16.078125,15.898438,0.179688,1,13.023438,11.085938,1.937500,1,False,-1.757812,p021,G_391
18,16.078125,15.898438,0.179688,1,13.406250,11.187500,2.218750,1,False,-2.039062,p021,G_391
19,16.078125,15.898438,0.179688,1,13.351562,10.882812,2.468750,1,False,-2.289062,p021,G_391
20,16.078125,15.898438,0.179688,1,13.351562,10.812500,2.539062,1,False,-2.359375,p021,G_391
21,16.078125,15.898438,0.179688,1,13.625000,10.906250,2.718750,1,False,-2.539062,p021,G_391
22,16.078125,15.898438,0.179688,1,13.937500,10.921875,3.015625,1,False,-2.835938,p021,G_391
23,16.078125,15.898438,0.179688,1,13.984375,10.968750,3.015625,1,False,-2.835938,p021,G_391
24,16.078125,15.898438,0.179688,1,14.015625,10.859375,3.156250,1,False,-2.976562,p021,G_391
25,16.078125,15.898438,0.179688,1,14.210938,10.812500,3.398438,1,False,-3.218750,p021,G_391
26,16.078125,15.898438,0.179688,1,14.015625,10.656250,3.359375,1,False,-3.179688,p021,G_391
27,16.078125,15.898438,0.179688,1,14.367188,11.062500,3.304688,1,False,-3.125000,p021,G_391
28,16.078125,15.898438,0.179688,1,14.312500,11.007812,3.304688,1,False,-3.125000,p021,G_391
29,16.078125,15.898438,0.179688,1,14.250000,11.070312,3.179688,1,False,-3.000000,p021,G_391
30,16.078125,15.898438,0.179688,1,14.718750,10.867188,3.851562,1,False,-3.671875,p021,G_391
31,16.078125,15.898438,0.179688,1,14.656250,10.757812,3.898438,1,False,-3.718750,p021,G_391
0,16.687500,16.078125,0.609375,1,15.421875,11.804688,3.617188,1,False,-3.007812,p022,G_219
1,16.687500,16.078125,0.609375,1,15.507812,11.796875,3.710938,1,False,-3.101562,p022,G_219
2,16.687500,16.078125,0.609375,1,15.617188,11.859375,3.757812,1,False,-3.148438,p022,G_219
3,16.687500,16.078125,0.609375,1,15.695312,11.945312,3.750000,1,False,-3.140625,p022,G_219
4,16.687500,16.078125,0.609375,1,15.578125,11.921875,3.656250,1,False,-3.046875,p022,G_219
5,16.687500,16.078125,0.609375,1,15.539062,11.828125,3.710938,1,False,-3.101562,p022,G_219
6,16.687500,16.078125,0.609375,1,15.632812,11.843750,3.789062,1,False,-3.179688,p022,G_219
7,16.687500,16.078125,0.609375,1,15.992188,12.148438,3.843750,1,False,-3.234375,p022,G_219
8,16.687500,16.078125,0.609375,1,15.804688,11.992188,3.812500,1,False,-3.203125,p022,G_219
9,16.687500,16.078125,0.609375,1,16.234375,12.078125,4.156250,1,False,-3.546875,p022,G_219
10,16.687500,16.078125,0.609375,1,15.687500,11.828125,3.859375,1,False,-3.250000,p022,G_219
11,16.687500,16.078125,0.609375,1,15.671875,11.617188,4.054688,1,False,-3.445312,p022,G_219
12,16.687500,16.078125,0.609375,1,15.679688,11.382812,4.296875,1,False,-3.687500,p022,G_219
13,16.687500,16.078125,0.609375,1,15.585938,11.265625,4.320312,1,False,-3.710938,p022,G_219
14,16.687500,16.078125,0.609375,1,15.734375,11.257812,4.476562,1,False,-3.867188,p022,G_219
15,16.687500,16.078125,0.609375,1,16.078125,11.632812,4.445312,1,False,-3.835938,p022,G_219
16,16.687500,16.078125,0.609375,1,16.421875,12.242188,4.179688,1,False,-3.570312,p022,G_219
17,16.687500,16.078125,0.609375,1,16.468750,12.179688,4.289062,1,False,-3.679688,p022,G_219
18,16.687500,16.078125,0.609375,1,16.203125,12.156250,4.046875,1,False,-3.437500,p022,G_219
19,16.687500,16.078125,0.609375,1,16.250000,12.000000,4.250000,1,False,-3.640625,p022,G_219
20,16.687500,16.078125,0.609375,1,16.078125,11.804688,4.273438,1,False,-3.664062,p022,G_219
21,16.687500,16.078125,0.609375,1,15.820312,11.632812,4.187500,1,False,-3.578125,p022,G_219
22,16.687500,16.078125,0.609375,1,15.656250,11.500000,4.156250,1,False,-3.546875,p022,G_219
23,16.687500,16.078125,0.609375,1,15.390625,11.125000,4.265625,1,False,-3.656250,p022,G_219
24,16.687500,16.078125,0.609375,1,15.382812,10.976562,4.406250,1,False,-3.796875,p022,G_219
25,16.687500,16.078125,0.609375,1,15.859375,11.375000,4.484375,1,False,-3.875000,p022,G_219
26,16.687500,16.078125,0.609375,1,15.953125,11.531250,4.421875,1,False,-3.812500,p022,G_219
27,16.687500,16.078125,0.609375,1,15.828125,11.585938,4.242188,1,False,-3.632812,p022,G_219
28,16.687500,16.078125,0.609375,1,16.203125,12.039062,4.164062,1,False,-3.554688,p022,G_219
29,16.687500,16.078125,0.609375,1,15.812500,11.914062,3.898438,1,False,-3.289062,p022,G_219
30,16.687500,16.078125,0.609375,1,15.765625,12.000000,3.765625,1,False,-3.156250,p022,G_219
31,16.687500,16.078125,0.609375,1,15.398438,11.601562,3.796875,1,False,-3.187500,p022,G_219
0,16.250000,16.046875,0.203125,1,13.687500,13.000000,0.687500,1,False,-0.484375,p023,H_014
1,16.250000,16.046875,0.203125,1,14.023438,12.906250,1.117188,1,False,-0.914062,p023,H_014
2,16.250000,16.046875,0.203125,1,14.187500,13.109375,1.078125,1,False,-0.875000,p023,H_014
3,16.250000,16.046875,0.203125,1,14.562500,13.304688,1.257812,1,False,-1.054688,p023,H_014
4,16.250000,16.046875,0.203125,1,14.601562,13.289062,1.312500,1,False,-1.109375,p023,H_014
5,16.250000,16.046875,0.203125,1,14.390625,13.226562,1.164062,1,False,-0.960938,p023,H_014
6,16.250000,16.046875,0.203125,1,14.218750,13.070312,1.148438,1,False,-0.945312,p023,H_014
7,16.250000,16.046875,0.203125,1,13.945312,12.742188,1.203125,1,False,-1.000000,p023,H_014
8,16.250000,16.046875,0.203125,1,13.843750,12.703125,1.140625,1,False,-0.937500,p023,H_014
9,16.250000,16.046875,0.203125,1,14.304688,12.679688,1.625000,1,False,-1.421875,p023,H_014
10,16.250000,16.046875,0.203125,1,14.179688,12.500000,1.679688,1,False,-1.476562,p023,H_014
11,16.250000,16.046875,0.203125,1,14.398438,12.531250,1.867188,1,False,-1.664062,p023,H_014
12,16.250000,16.046875,0.203125,1,14.609375,12.328125,2.281250,1,False,-2.078125,p023,H_014
13,16.250000,16.046875,0.203125,1,14.437500,12.468750,1.968750,1,False,-1.765625,p023,H_014
14,16.250000,16.046875,0.203125,1,14.187500,12.460938,1.726562,1,False,-1.523438,p023,H_014
15,16.250000,16.046875,0.203125,1,14.257812,12.679688,1.578125,1,False,-1.375000,p023,H_014
16,16.250000,16.046875,0.203125,1,13.976562,12.382812,1.593750,1,False,-1.390625,p023,H_014
17,16.250000,16.046875,0.203125,1,13.898438,12.398438,1.500000,1,False,-1.296875,p023,H_014
18,16.250000,16.046875,0.203125,1,13.804688,12.265625,1.539062,1,False,-1.335938,p023,H_014
19,16.250000,16.046875,0.203125,1,13.703125,12.234375,1.468750,1,False,-1.265625,p023,H_014
20,16.250000,16.046875,0.203125,1,13.820312,11.921875,1.898438,1,False,-1.695312,p023,H_014
21,16.250000,16.046875,0.203125,1,13.750000,11.820312,1.929688,1,False,-1.726562,p023,H_014
22,16.250000,16.046875,0.203125,1,13.976562,12.000000,1.976562,1,False,-1.773438,p023,H_014
23,16.250000,16.046875,0.203125,1,13.898438,11.804688,2.093750,1,False,-1.890625,p023,H_014
24,16.250000,16.046875,0.203125,1,14.015625,11.828125,2.187500,1,False,-1.984375,p023,H_014
25,16.250000,16.046875,0.203125,1,14.101562,11.992188,2.109375,1,False,-1.906250,p023,H_014
26,16.250000,16.046875,0.203125,1,14.132812,12.054688,2.078125,1,False,-1.875000,p023,H_014
27,16.250000,16.046875,0.203125,1,14.257812,12.226562,2.031250,1,False,-1.828125,p023,H_014
28,16.250000,16.046875,0.203125,1,14.406250,12.210938,2.195312,1,False,-1.992188,p023,H_014
29,16.250000,16.046875,0.203125,1,14.203125,12.078125,2.125000,1,False,-1.921875,p023,H_014
30,16.250000,16.046875,0.203125,1,14.718750,12.250000,2.468750,1,False,-2.265625,p023,H_014
31,16.250000,16.046875,0.203125,1,14.437500,12.046875,2.390625,1,False,-2.187500,p023,H_014
0,17.562500,15.546875,2.015625,1,15.890625,12.929688,2.960938,1,False,-0.945312,p024,G_120
1,17.562500,15.546875,2.015625,1,15.890625,12.929688,2.960938,1,False,-0.945312,p024,G_120
2,17.562500,15.546875,2.015625,1,15.882812,12.898438,2.984375,1,False,-0.968750,p024,G_120
3,17.562500,15.546875,2.015625,1,15.804688,12.953125,2.851562,1,False,-0.835938,p024,G_120
4,17.562500,15.546875,2.015625,1,15.718750,12.984375,2.734375,1,False,-0.718750,p024,G_120
5,17.562500,15.546875,2.015625,1,15.765625,13.007812,2.757812,1,False,-0.742188,p024,G_120
6,17.562500,15.546875,2.015625,1,15.875000,13.046875,2.828125,1,False,-0.812500,p024,G_120
7,17.562500,15.546875,2.015625,1,15.914062,13.164062,2.750000,1,False,-0.734375,p024,G_120
8,17.562500,15.546875,2.015625,1,15.750000,13.109375,2.640625,1,False,-0.625000,p024,G_120
9,17.562500,15.546875,2.015625,1,15.968750,13.164062,2.804688,1,False,-0.789062,p024,G_120
10,17.562500,15.546875,2.015625,1,15.906250,12.992188,2.914062,1,False,-0.898438,p024,G_120
11,17.562500,15.546875,2.015625,1,15.937500,12.929688,3.007812,1,False,-0.992188,p024,G_120
12,17.562500,15.546875,2.015625,1,15.976562,12.757812,3.218750,1,False,-1.203125,p024,G_120
13,17.562500,15.546875,2.015625,1,16.078125,12.765625,3.312500,1,False,-1.296875,p024,G_120
14,17.562500,15.546875,2.015625,1,16.125000,12.875000,3.250000,1,False,-1.234375,p024,G_120
15,17.562500,15.546875,2.015625,1,16.328125,12.953125,3.375000,1,False,-1.359375,p024,G_120
16,17.562500,15.546875,2.015625,1,16.406250,12.695312,3.710938,1,False,-1.695312,p024,G_120
17,17.562500,15.546875,2.015625,1,16.359375,12.609375,3.750000,1,False,-1.734375,p024,G_120
18,17.562500,15.546875,2.015625,1,16.312500,12.609375,3.703125,1,False,-1.687500,p024,G_120
19,17.562500,15.546875,2.015625,1,16.281250,12.617188,3.664062,1,False,-1.648438,p024,G_120
20,17.562500,15.546875,2.015625,1,16.390625,12.632812,3.757812,1,False,-1.742188,p024,G_120
21,17.562500,15.546875,2.015625,1,16.312500,12.539062,3.773438,1,False,-1.757812,p024,G_120
22,17.562500,15.546875,2.015625,1,16.343750,12.515625,3.828125,1,False,-1.812500,p024,G_120
23,17.562500,15.546875,2.015625,1,16.359375,12.531250,3.828125,1,False,-1.812500,p024,G_120
24,17.562500,15.546875,2.015625,1,16.312500,12.398438,3.914062,1,False,-1.898438,p024,G_120
25,17.562500,15.546875,2.015625,1,16.187500,12.320312,3.867188,1,False,-1.851562,p024,G_120
26,17.562500,15.546875,2.015625,1,16.062500,12.265625,3.796875,1,False,-1.781250,p024,G_120
27,17.562500,15.546875,2.015625,1,15.968750,12.203125,3.765625,1,False,-1.750000,p024,G_120
28,17.562500,15.546875,2.015625,1,16.093750,12.328125,3.765625,1,False,-1.750000,p024,G_120
29,17.562500,15.546875,2.015625,1,16.093750,12.359375,3.734375,1,False,-1.718750,p024,G_120
30,17.562500,15.546875,2.015625,1,16.218750,12.296875,3.921875,1,False,-1.906250,p024,G_120
31,17.562500,15.546875,2.015625,1,16.468750,12.445312,4.023438,1,False,-2.007812,p024,G_120
0,17.640625,18.140625,-0.500000,2,15.320312,13.398438,1.921875,1,True,-2.421875,p025,G_406
1,17.640625,18.140625,-0.500000,2,15.812500,13.445312,2.367188,1,True,-2.867188,p025,G_406
2,17.640625,18.140625,-0.500000,2,15.273438,13.320312,1.953125,1,True,-2.453125,p025,G_406
3,17.640625,18.140625,-0.500000,2,15.132812,13.218750,1.914062,1,True,-2.414062,p025,G_406
4,17.640625,18.140625,-0.500000,2,15.031250,13.304688,1.726562,1,True,-2.226562,p025,G_406
5,17.640625,18.140625,-0.500000,2,14.835938,13.226562,1.609375,1,True,-2.109375,p025,G_406
6,17.640625,18.140625,-0.500000,2,14.906250,13.250000,1.656250,1,True,-2.156250,p025,G_406
7,17.640625,18.140625,-0.500000,2,15.531250,13.820312,1.710938,1,True,-2.210938,p025,G_406
8,17.640625,18.140625,-0.500000,2,15.304688,13.671875,1.632812,1,True,-2.132812,p025,G_406
9,17.640625,18.140625,-0.500000,2,15.226562,13.585938,1.640625,1,True,-2.140625,p025,G_406
10,17.640625,18.140625,-0.500000,2,15.085938,13.468750,1.617188,1,True,-2.117188,p025,G_406
11,17.640625,18.140625,-0.500000,2,14.828125,13.382812,1.445312,1,True,-1.945312,p025,G_406
12,17.640625,18.140625,-0.500000,2,14.593750,13.476562,1.117188,1,True,-1.617188,p025,G_406
13,17.640625,18.140625,-0.500000,2,14.796875,13.554688,1.242188,1,True,-1.742188,p025,G_406
14,17.640625,18.140625,-0.500000,2,15.328125,14.023438,1.304688,1,True,-1.804688,p025,G_406
15,17.640625,18.140625,-0.500000,2,16.015625,13.414062,2.601562,1,True,-3.101562,p025,G_406
16,17.640625,18.140625,-0.500000,2,15.875000,13.351562,2.523438,1,True,-3.023438,p025,G_406
17,17.640625,18.140625,-0.500000,2,15.773438,13.312500,2.460938,1,True,-2.960938,p025,G_406
18,17.640625,18.140625,-0.500000,2,15.562500,13.296875,2.265625,1,True,-2.765625,p025,G_406
19,17.640625,18.140625,-0.500000,2,15.359375,13.109375,2.250000,1,True,-2.750000,p025,G_406
20,17.640625,18.140625,-0.500000,2,15.296875,13.210938,2.085938,1,True,-2.585938,p025,G_406
21,17.640625,18.140625,-0.500000,2,15.117188,12.976562,2.140625,1,True,-2.640625,p025,G_406
22,17.640625,18.140625,-0.500000,2,15.195312,12.968750,2.226562,1,True,-2.726562,p025,G_406
23,17.640625,18.140625,-0.500000,2,15.148438,12.828125,2.320312,1,True,-2.820312,p025,G_406
24,17.640625,18.140625,-0.500000,2,15.085938,12.726562,2.359375,1,True,-2.859375,p025,G_406
25,17.640625,18.140625,-0.500000,2,15.312500,12.757812,2.554688,1,True,-3.054688,p025,G_406
26,17.640625,18.140625,-0.500000,2,15.226562,12.703125,2.523438,1,True,-3.023438,p025,G_406
27,17.640625,18.140625,-0.500000,2,14.914062,12.468750,2.445312,1,True,-2.945312,p025,G_406
28,17.640625,18.140625,-0.500000,2,15.070312,13.000000,2.070312,1,True,-2.570312,p025,G_406
