Layer,Logit_1_Original,Logit_2_Original,Diff_Original,Choice_Original,Logit_1_Patched,Logit_2_Patched,Diff_Patched,Choice_Patched,Choice_Flipped,Causal_Score,prompt_id,original_id
24,17.328125,16.734375,0.593750,1,15.156250,15.304688,-0.148438,2,True,0.742188,p026,G_113
25,17.328125,16.734375,0.593750,1,15.062500,15.304688,-0.242188,2,True,0.835938,p026,G_113
26,17.328125,16.734375,0.593750,1,14.867188,15.054688,-0.187500,2,True,0.781250,p026,G_113
27,17.328125,16.734375,0.593750,1,14.648438,14.828125,-0.179688,2,True,0.773438,p026,G_113
28,17.328125,16.734375,0.593750,1,14.601562,14.773438,-0.171875,2,True,0.765625,p026,G_113
29,17.328125,16.734375,0.593750,1,14.679688,14.851562,-0.171875,2,True,0.765625,p026,G_113
30,17.328125,16.734375,0.593750,1,14.476562,14.757812,-0.281250,2,True,0.875000,p026,G_113
31,17.328125,16.734375,0.593750,1,14.492188,14.820312,-0.328125,2,True,0.921875,p026,G_113
0,17.578125,16.781250,0.796875,1,16.781250,15.078125,1.703125,1,False,-0.906250,p027,G_599
1,17.578125,16.781250,0.796875,1,16.718750,14.898438,1.820312,1,False,-1.023438,p027,G_599
2,17.578125,16.781250,0.796875,1,16.734375,14.421875,2.312500,1,False,-1.515625,p027,G_599
3,17.578125,16.781250,0.796875,1,16.515625,14.492188,2.023438,1,False,-1.226562,p027,G_599
4,17.578125,16.781250,0.796875,1,16.562500,14.765625,1.796875,1,False,-1.000000,p027,G_599
5,17.578125,16.781250,0.796875,1,16.578125,15.070312,1.507812,1,False,-0.710938,p027,G_599
6,17.578125,16.781250,0.796875,1,16.531250,14.804688,1.726562,1,False,-0.929688,p027,G_599
7,17.578125,16.781250,0.796875,1,16.750000,14.843750,1.906250,1,False,-1.109375,p027,G_599
8,17.578125,16.781250,0.796875,1,17.000000,15.039062,1.960938,1,False,-1.164062,p027,G_599
9,17.578125,16.781250,0.796875,1,16.859375,14.703125,2.156250,1,False,-1.359375,p027,G_599
10,17.578125,16.781250,0.796875,1,17.093750,14.601562,2.492188,1,False,-1.695312,p027,G_599
11,17.578125,16.781250,0.796875,1,17.359375,15.273438,2.085938,1,False,-1.289062,p027,G_599
12,17.578125,16.781250,0.796875,1,17.109375,15.226562,1.882812,1,False,-1.085938,p027,G_599
13,17.578125,16.781250,0.796875,1,17.390625,15.625000,1.765625,1,False,-0.968750,p027,G_599
14,17.578125,16.781250,0.796875,1,17.359375,15.117188,2.242188,1,False,-1.445312,p027,G_599
15,17.578125,16.781250,0.796875,1,17.187500,15.351562,1.835938,1,False,-1.039062,p027,G_599
16,17.578125,16.781250,0.796875,1,17.234375,15.992188,1.242188,1,False,-0.445312,p027,G_599
17,17.578125,16.781250,0.796875,1,17.062500,16.125000,0.937500,1,False,-0.140625,p027,G_599
18,17.578125,16.781250,0.796875,1,17.312500,16.968750,0.343750,1,False,0.453125,p027,G_599
19,17.578125,16.781250,0.796875,1,17.125000,16.968750,0.156250,1,False,0.640625,p027,G_599
20,17.578125,16.781250,0.796875,1,17.000000,17.156250,-0.156250,2,True,0.953125,p027,G_599
21,17.578125,16.781250,0.796875,1,16.906250,17.062500,-0.156250,2,True,0.953125,p027,G_599
22,17.578125,16.781250,0.796875,1,16.906250,17.015625,-0.109375,2,True,0.906250,p027,G_599
23,17.578125,16.781250,0.796875,1,16.843750,16.953125,-0.109375,2,True,0.906250,p027,G_599
24,17.578125,16.781250,0.796875,1,16.750000,16.937500,-0.187500,2,True,0.984375,p027,G_599
25,17.578125,16.781250,0.796875,1,16.734375,17.015625,-0.281250,2,True,1.078125,p027,G_599
26,17.578125,16.781250,0.796875,1,16.546875,16.765625,-0.218750,2,True,1.015625,p027,G_599
27,17.578125,16.781250,0.796875,1,15.765625,15.968750,-0.203125,2,True,1.000000,p027,G_599
28,17.578125,16.781250,0.796875,1,15.679688,15.867188,-0.187500,2,True,0.984375,p027,G_599
29,17.578125,16.781250,0.796875,1,15.484375,15.625000,-0.140625,2,True,0.937500,p027,G_599
30,17.578125,16.781250,0.796875,1,15.421875,15.601562,-0.179688,2,True,0.976562,p027,G_599
31,17.578125,16.781250,0.796875,1,15.218750,15.406250,-0.187500,2,True,0.984375,p027,G_599
0,19.250000,17.906250,1.343750,1,15.859375,15.781250,0.078125,1,False,1.265625,p028,G_575
1,19.250000,17.906250,1.343750,1,16.078125,15.859375,0.218750,1,False,1.125000,p028,G_575
2,19.250000,17.906250,1.343750,1,15.984375,15.882812,0.101562,1,False,1.242188,p028,G_575
3,19.250000,17.906250,1.343750,1,15.976562,15.835938,0.140625,1,False,1.203125,p028,G_575
4,19.250000,17.906250,1.343750,1,15.937500,15.835938,0.101562,1,False,1.242188,p028,G_575
5,19.250000,17.906250,1.343750,1,16.015625,15.859375,0.156250,1,False,1.187500,p028,G_575
6,19.250000,17.906250,1.343750,1,15.804688,15.570312,0.234375,1,False,1.109375,p028,G_575
7,19.250000,17.906250,1.343750,1,15.632812,15.632812,0.000000,2,True,1.343750,p028,G_575
8,19.250000,17.906250,1.343750,1,15.859375,15.835938,0.023438,1,False,1.320312,p028,G_575
9,19.250000,17.906250,1.343750,1,15.718750,15.445312,0.273438,1,False,1.070312,p028,G_575
10,19.250000,17.906250,1.343750,1,16.156250,15.804688,0.351562,1,False,0.992188,p028,G_575
11,19.250000,17.906250,1.343750,1,15.968750,15.906250,0.062500,1,False,1.281250,p028,G_575
12,19.250000,17.906250,1.343750,1,16.031250,16.046875,-0.015625,2,True,1.359375,p028,G_575
13,19.250000,17.906250,1.343750,1,15.976562,15.796875,0.179688,1,False,1.164062,p028,G_575
14,19.250000,17.906250,1.343750,1,15.781250,15.187500,0.593750,1,False,0.750000,p028,G_575
15,19.250000,17.906250,1.343750,1,15.812500,15.195312,0.617188,1,False,0.726562,p028,G_575
16,19.250000,17.906250,1.343750,1,15.921875,15.156250,0.765625,1,False,0.578125,p028,G_575
17,19.250000,17.906250,1.343750,1,15.945312,15.062500,0.882812,1,False,0.460938,p028,G_575
18,19.250000,17.906250,1.343750,1,16.109375,15.375000,0.734375,1,False,0.609375,p028,G_575
19,19.250000,17.906250,1.343750,1,16.328125,15.296875,1.031250,1,False,0.312500,p028,G_575
20,19.250000,17.906250,1.343750,1,16.312500,15.187500,1.125000,1,False,0.218750,p028,G_575
21,19.250000,17.906250,1.343750,1,16.359375,15.171875,1.187500,1,False,0.156250,p028,G_575
22,19.250000,17.906250,1.343750,1,16.406250,15.210938,1.195312,1,False,0.148438,p028,G_575
23,19.250000,17.906250,1.343750,1,16.234375,14.984375,1.250000,1,False,0.093750,p028,G_575
24,19.250000,17.906250,1.343750,1,16.281250,15.085938,1.195312,1,False,0.148438,p028,G_575
25,19.250000,17.906250,1.343750,1,16.250000,15.062500,1.187500,1,False,0.156250,p028,G_575
26,19.250000,17.906250,1.343750,1,16.265625,15.171875,1.093750,1,False,0.250000,p028,G_575
27,19.250000,17.906250,1.343750,1,16.031250,14.929688,1.101562,1,False,0.242188,p028,G_575
28,19.250000,17.906250,1.343750,1,16.093750,14.992188,1.101562,1,False,0.242188,p028,G_575
29,19.250000,17.906250,1.343750,1,15.906250,14.843750,1.062500,1,False,0.281250,p028,G_575
30,19.250000,17.906250,1.343750,1,15.835938,14.921875,0.914062,1,False,0.429688,p028,G_575
31,19.250000,17.906250,1.343750,1,16.046875,15.140625,0.906250,1,False,0.437500,p028,G_575
0,16.546875,17.078125,-0.531250,2,14.742188,14.406250,0.335938,1,True,-0.867188,p029,H_083
1,16.546875,17.078125,-0.531250,2,14.835938,14.625000,0.210938,1,True,-0.742188,p029,H_083
2,16.546875,17.078125,-0.531250,2,14.835938,14.562500,0.273438,1,True,-0.804688,p029,H_083
3,16.546875,17.078125,-0.531250,2,14.851562,14.601562,0.250000,1,True,-0.781250,p029,H_083
4,16.546875,17.078125,-0.531250,2,14.867188,14.625000,0.242188,1,True,-0.773438,p029,H_083
5,16.546875,17.078125,-0.531250,2,14.898438,14.414062,0.484375,1,True,-1.015625,p029,H_083
6,16.546875,17.078125,-0.531250,2,14.906250,14.359375,0.546875,1,True,-1.078125,p029,H_083
7,16.546875,17.078125,-0.531250,2,14.937500,14.320312,0.617188,1,True,-1.148438,p029,H_083
8,16.546875,17.078125,-0.531250,2,14.773438,14.179688,0.593750,1,True,-1.125000,p029,H_083
9,16.546875,17.078125,-0.531250,2,14.484375,14.226562,0.257812,1,True,-0.789062,p029,H_083
10,16.546875,17.078125,-0.531250,2,14.546875,14.375000,0.171875,1,True,-0.703125,p029,H_083
11,16.546875,17.078125,-0.531250,2,14.453125,14.304688,0.148438,1,True,-0.679688,p029,H_083
12,16.546875,17.078125,-0.531250,2,14.390625,14.203125,0.187500,1,True,-0.718750,p029,H_083
13,16.546875,17.078125,-0.531250,2,14.601562,14.289062,0.312500,1,True,-0.843750,p029,H_083
14,16.546875,17.078125,-0.531250,2,14.898438,14.710938,0.187500,1,True,-0.718750,p029,H_083
15,16.546875,17.078125,-0.531250,2,15.125000,15.062500,0.062500,1,True,-0.593750,p029,H_083
16,16.546875,17.078125,-0.531250,2,15.289062,15.382812,-0.093750,2,False,-0.437500,p029,H_083
17,16.546875,17.078125,-0.531250,2,15.320312,15.328125,-0.007812,2,False,-0.523438,p029,H_083
18,16.546875,17.078125,-0.531250,2,15.312500,15.375000,-0.062500,2,False,-0.468750,p029,H_083
19,16.546875,17.078125,-0.531250,2,15.398438,14.960938,0.437500,1,True,-0.968750,p029,H_083
20,16.546875,17.078125,-0.531250,2,15.851562,14.312500,1.539062,1,True,-2.070312,p029,H_083
21,16.546875,17.078125,-0.531250,2,15.898438,14.562500,1.335938,1,True,-1.867188,p029,H_083
22,16.546875,17.078125,-0.531250,2,15.890625,14.515625,1.375000,1,True,-1.906250,p029,H_083
23,16.546875,17.078125,-0.531250,2,15.914062,14.648438,1.265625,1,True,-1.796875,p029,H_083
24,16.546875,17.078125,-0.531250,2,15.898438,14.546875,1.351562,1,True,-1.882812,p029,H_083
25,16.546875,17.078125,-0.531250,2,16.046875,14.578125,1.468750,1,True,-2.000000,p029,H_083
26,16.546875,17.078125,-0.531250,2,16.125000,14.710938,1.414062,1,True,-1.945312,p029,H_083
27,16.546875,17.078125,-0.531250,2,16.375000,15.093750,1.281250,1,True,-1.812500,p029,H_083
28,16.546875,17.078125,-0.531250,2,16.437500,15.085938,1.351562,1,True,-1.882812,p029,H_083
29,16.546875,17.078125,-0.531250,2,16.453125,15.062500,1.390625,1,True,-1.921875,p029,H_083
30,16.546875,17.078125,-0.531250,2,16.359375,15.093750,1.265625,1,True,-1.796875,p029,H_083
31,16.546875,17.078125,-0.531250,2,16.484375,15.195312,1.289062,1,True,-1.820312,p029,H_083
0,14.734375,17.546875,-2.812500,2,12.796875,15.257812,-2.460938,2,False,-0.351562,p030,G_459
1,14.734375,17.546875,-2.812500,2,12.460938,15.140625,-2.679688,2,False,-0.132812,p030,G_459
2,14.734375,17.546875,-2.812500,2,12.296875,14.945312,-2.648438,2,False,-0.164062,p030,G_459
3,14.734375,17.546875,-2.812500,2,12.093750,14.781250,-2.687500,2,False,-0.125000,p030,G_459
4,14.734375,17.546875,-2.812500,2,12.312500,14.929688,-2.617188,2,False,-0.195312,p030,G_459
5,14.734375,17.546875,-2.812500,2,12.507812,15.101562,-2.593750,2,False,-0.218750,p030,G_459
6,14.734375,17.546875,-2.812500,2,12.460938,15.062500,-2.601562,2,False,-0.210938,p030,G_459
7,14.734375,17.546875,-2.812500,2,12.593750,15.109375,-2.515625,2,False,-0.296875,p030,G_459
8,14.734375,17.546875,-2.812500,2,12.562500,15.117188,-2.554688,2,False,-0.257812,p030,G_459
9,14.734375,17.546875,-2.812500,2,12.210938,14.695312,-2.484375,2,False,-0.328125,p030,G_459
10,14.734375,17.546875,-2.812500,2,12.226562,14.710938,-2.484375,2,False,-0.328125,p030,G_459
11,14.734375,17.546875,-2.812500,2,12.625000,15.109375,-2.484375,2,False,-0.328125,p030,G_459
12,14.734375,17.546875,-2.812500,2,12.546875,14.921875,-2.375000,2,False,-0.437500,p030,G_459
13,14.734375,17.546875,-2.812500,2,12.640625,14.968750,-2.328125,2,False,-0.484375,p030,G_459
14,14.734375,17.546875,-2.812500,2,12.937500,15.085938,-2.148438,2,False,-0.664062,p030,G_459
15,14.734375,17.546875,-2.812500,2,12.765625,14.781250,-2.015625,2,False,-0.796875,p030,G_459
16,14.734375,17.546875,-2.812500,2,13.398438,14.937500,-1.539062,2,False,-1.273438,p030,G_459
17,14.734375,17.546875,-2.812500,2,13.554688,14.937500,-1.382812,2,False,-1.429688,p030,G_459
18,14.734375,17.546875,-2.812500,2,13.671875,15.023438,-1.351562,2,False,-1.460938,p030,G_459
19,14.734375,17.546875,-2.812500,2,14.320312,14.664062,-0.343750,2,False,-2.468750,p030,G_459
20,14.734375,17.546875,-2.812500,2,14.585938,14.617188,-0.031250,2,False,-2.781250,p030,G_459
21,14.734375,17.546875,-2.812500,2,14.601562,14.546875,0.054688,1,True,-2.867188,p030,G_459
22,14.734375,17.546875,-2.812500,2,14.640625,14.546875,0.093750,1,True,-2.906250,p030,G_459
23,14.734375,17.546875,-2.812500,2,14.625000,14.484375,0.140625,1,True,-2.953125,p030,G_459
24,14.734375,17.546875,-2.812500,2,14.695312,14.632812,0.062500,1,True,-2.875000,p030,G_459
25,14.734375,17.546875,-2.812500,2,14.750000,14.625000,0.125000,1,True,-2.937500,p030,G_459
26,14.734375,17.546875,-2.812500,2,14.726562,14.554688,0.171875,1,True,-2.984375,p030,G_459
27,14.734375,17.546875,-2.812500,2,14.734375,14.476562,0.257812,1,True,-3.070312,p030,G_459
28,14.734375,17.546875,-2.812500,2,14.710938,14.382812,0.328125,1,True,-3.140625,p030,G_459
29,14.734375,17.546875,-2.812500,2,14.695312,14.320312,0.375000,1,True,-3.187500,p030,G_459
30,14.734375,17.546875,-2.812500,2,14.789062,14.218750,0.570312,1,True,-3.382812,p030,G_459
31,14.734375,17.546875,-2.812500,2,14.992188,14.437500,0.554688,1,True,-3.367188,p030,G_459
0,16.250000,15.812500,0.437500,1,15.031250,15.195312,-0.164062,2,True,0.601562,p031,G_068
1,16.250000,15.812500,0.437500,1,14.882812,15.070312,-0.187500,2,True,0.625000,p031,G_068
2,16.250000,15.812500,0.437500,1,14.960938,15.078125,-0.117188,2,True,0.554688,p031,G_068
3,16.250000,15.812500,0.437500,1,15.000000,15.101562,-0.101562,2,True,0.539062,p031,G_068
4,16.250000,15.812500,0.437500,1,14.929688,15.085938,-0.156250,2,True,0.593750,p031,G_068
5,16.250000,15.812500,0.437500,1,14.921875,15.093750,-0.171875,2,True,0.609375,p031,G_068
6,16.250000,15.812500,0.437500,1,14.906250,15.054688,-0.148438,2,True,0.585938,p031,G_068
7,16.250000,15.812500,0.437500,1,15.007812,15.093750,-0.085938,2,True,0.523438,p031,G_068
8,16.250000,15.812500,0.437500,1,15.054688,15.085938,-0.031250,2,True,0.468750,p031,G_068
9,16.250000,15.812500,0.437500,1,15.000000,14.976562,0.023438,1,False,0.414062,p031,G_068
10,16.250000,15.812500,0.437500,1,15.000000,14.906250,0.093750,1,False,0.343750,p031,G_068
11,16.250000,15.812500,0.437500,1,15.078125,15.101562,-0.023438,2,True,0.460938,p031,G_068
12,16.250000,15.812500,0.437500,1,14.945312,14.914062,0.031250,1,False,0.406250,p031,G_068
13,16.250000,15.812500,0.437500,1,15.078125,15.093750,-0.015625,2,True,0.453125,p031,G_068
14,16.250000,15.812500,0.437500,1,14.945312,15.015625,-0.070312,2,True,0.507812,p031,G_068
15,16.250000,15.812500,0.437500,1,15.117188,15.148438,-0.031250,2,True,0.468750,p031,G_068
16,16.250000,15.812500,0.437500,1,15.195312,15.203125,-0.007812,2,True,0.445312,p031,G_068
17,16.250000,15.812500,0.437500,1,15.164062,15.148438,0.015625,1,False,0.421875,p031,G_068
18,16.250000,15.812500,0.437500,1,15.046875,15.109375,-0.062500,2,True,0.500000,p031,G_068
19,16.250000,15.812500,0.437500,1,15.164062,15.117188,0.046875,1,False,0.390625,p031,G_068
20,16.250000,15.812500,0.437500,1,15.179688,15.203125,-0.023438,2,True,0.460938,p031,G_068
21,16.250000,15.812500,0.437500,1,15.039062,15.046875,-0.007812,2,True,0.445312,p031,G_068
22,16.250000,15.812500,0.437500,1,15.031250,15.031250,0.000000,2,True,0.437500,p031,G_068
23,16.250000,15.812500,0.437500,1,15.007812,15.007812,0.000000,2,True,0.437500,p031,G_068
24,16.250000,15.812500,0.437500,1,15.039062,15.054688,-0.015625,2,True,0.453125,p031,G_068
25,16.250000,15.812500,0.437500,1,15.078125,15.093750,-0.015625,2,True,0.453125,p031,G_068
26,16.250000,15.812500,0.437500,1,15.054688,15.078125,-0.023438,2,True,0.460938,p031,G_068
27,16.250000,15.812500,0.437500,1,15.007812,15.015625,-0.007812,2,True,0.445312,p031,G_068
28,16.250000,15.812500,0.437500,1,15.093750,15.125000,-0.031250,2,True,0.468750,p031,G_068
29,16.250000,15.812500,0.437500,1,15.046875,15.070312,-0.023438,2,True,0.460938,p031,G_068
30,16.250000,15.812500,0.437500,1,15.117188,15.164062,-0.046875,2,True,0.484375,p031,G_068
31,16.250000,15.812500,0.437500,1,14.804688,14.843750,-0.039062,2,True,0.476562,p031,G_068
0,15.976562,15.632812,0.343750,1,14.671875,14.859375,-0.187500,2,True,0.531250,p032,G_469
1,15.976562,15.632812,0.343750,1,14.789062,14.968750,-0.179688,2,True,0.523438,p032,G_469
2,15.976562,15.632812,0.343750,1,14.703125,14.914062,-0.210938,2,True,0.554688,p032,G_469
3,15.976562,15.632812,0.343750,1,14.648438,14.882812,-0.234375,2,True,0.578125,p032,G_469
4,15.976562,15.632812,0.343750,1,14.640625,14.789062,-0.148438,2,True,0.492188,p032,G_469
5,15.976562,15.632812,0.343750,1,14.695312,14.898438,-0.203125,2,True,0.546875,p032,G_469
6,15.976562,15.632812,0.343750,1,14.710938,14.875000,-0.164062,2,True,0.507812,p032,G_469
7,15.976562,15.632812,0.343750,1,14.687500,14.812500,-0.125000,2,True,0.468750,p032,G_469
8,15.976562,15.632812,0.343750,1,14.718750,14.875000,-0.156250,2,True,0.500000,p032,G_469
9,15.976562,15.632812,0.343750,1,14.796875,14.929688,-0.132812,2,True,0.476562,p032,G_469
10,15.976562,15.632812,0.343750,1,14.804688,14.914062,-0.109375,2,True,0.453125,p032,G_469
11,15.976562,15.632812,0.343750,1,14.773438,14.960938,-0.187500,2,True,0.531250,p032,G_469
12,15.976562,15.632812,0.343750,1,14.781250,15.007812,-0.226562,2,True,0.570312,p032,G_469
13,15.976562,15.632812,0.343750,1,14.882812,15.015625,-0.132812,2,True,0.476562,p032,G_469
14,15.976562,15.632812,0.343750,1,14.820312,14.953125,-0.132812,2,True,0.476562,p032,G_469
15,15.976562,15.632812,0.343750,1,14.781250,15.125000,-0.343750,2,True,0.687500,p032,G_469
16,15.976562,15.632812,0.343750,1,15.078125,15.125000,-0.046875,2,True,0.390625,p032,G_469
17,15.976562,15.632812,0.343750,1,15.007812,15.054688,-0.046875,2,True,0.390625,p032,G_469
18,15.976562,15.632812,0.343750,1,15.218750,15.312500,-0.093750,2,True,0.437500,p032,G_469
19,15.976562,15.632812,0.343750,1,15.515625,15.125000,0.390625,1,False,-0.046875,p032,G_469
20,15.976562,15.632812,0.343750,1,15.609375,15.062500,0.546875,1,False,-0.203125,p032,G_469
21,15.976562,15.632812,0.343750,1,15.789062,15.195312,0.593750,1,False,-0.250000,p032,G_469
22,15.976562,15.632812,0.343750,1,15.757812,15.171875,0.585938,1,False,-0.242188,p032,G_469
23,15.976562,15.632812,0.343750,1,15.789062,15.234375,0.554688,1,False,-0.210938,p032,G_469
24,15.976562,15.632812,0.343750,1,15.726562,15.250000,0.476562,1,False,-0.132812,p032,G_469
25,15.976562,15.632812,0.343750,1,15.710938,15.257812,0.453125,1,False,-0.109375,p032,G_469
26,15.976562,15.632812,0.343750,1,15.671875,15.296875,0.375000,1,False,-0.031250,p032,G_469
27,15.976562,15.632812,0.343750,1,15.812500,15.406250,0.406250,1,False,-0.062500,p032,G_469
28,15.976562,15.632812,0.343750,1,15.906250,15.492188,0.414062,1,False,-0.070312,p032,G_469
29,15.976562,15.632812,0.343750,1,15.875000,15.390625,0.484375,1,False,-0.140625,p032,G_469
30,15.976562,15.632812,0.343750,1,15.984375,15.492188,0.492188,1,False,-0.148438,p032,G_469
31,15.976562,15.632812,0.343750,1,16.046875,15.562500,0.484375,1,False,-0.140625,p032,G_469
0,15.546875,15.179688,0.367188,1,15.054688,14.281250,0.773438,1,False,-0.406250,p033,H_032
1,15.546875,15.179688,0.367188,1,15.304688,14.718750,0.585938,1,False,-0.218750,p033,H_032
2,15.546875,15.179688,0.367188,1,15.250000,14.734375,0.515625,1,False,-0.148438,p033,H_032
3,15.546875,15.179688,0.367188,1,15.078125,14.632812,0.445312,1,False,-0.078125,p033,H_032
4,15.546875,15.179688,0.367188,1,15.085938,14.640625,0.445312,1,False,-0.078125,p033,H_032
5,15.546875,15.179688,0.367188,1,15.101562,14.531250,0.570312,1,False,-0.203125,p033,H_032
6,15.546875,15.179688,0.367188,1,15.156250,14.585938,0.570312,1,False,-0.203125,p033,H_032
7,15.546875,15.179688,0.367188,1,15.156250,14.359375,0.796875,1,False,-0.429688,p033,H_032
8,15.546875,15.179688,0.367188,1,15.070312,14.093750,0.976562,1,False,-0.609375,p033,H_032
9,15.546875,15.179688,0.367188,1,15.109375,14.179688,0.929688,1,False,-0.562500,p033,H_032
10,15.546875,15.179688,0.367188,1,15.023438,14.351562,0.671875,1,False,-0.304688,p033,H_032
11,15.546875,15.179688,0.367188,1,15.296875,14.468750,0.828125,1,False,-0.460938,p033,H_032
12,15.546875,15.179688,0.367188,1,14.984375,14.359375,0.625000,1,False,-0.257812,p033,H_032
13,15.546875,15.179688,0.367188,1,15.046875,14.242188,0.804688,1,False,-0.437500,p033,H_032
14,15.546875,15.179688,0.367188,1,15.117188,13.593750,1.523438,1,False,-1.156250,p033,H_032
15,15.546875,15.179688,0.367188,1,15.281250,13.898438,1.382812,1,False,-1.015625,p033,H_032
16,15.546875,15.179688,0.367188,1,15.085938,14.312500,0.773438,1,False,-0.406250,p033,H_032
17,15.546875,15.179688,0.367188,1,15.046875,14.078125,0.968750,1,False,-0.601562,p033,H_032
18,15.546875,15.179688,0.367188,1,14.906250,14.210938,0.695312,1,False,-0.328125,p033,H_032
19,15.546875,15.179688,0.367188,1,14.750000,13.679688,1.070312,1,False,-0.703125,p033,H_032
20,15.546875,15.179688,0.367188,1,14.929688,13.734375,1.195312,1,False,-0.828125,p033,H_032
21,15.546875,15.179688,0.367188,1,15.000000,13.859375,1.140625,1,False,-0.773438,p033,H_032
22,15.546875,15.179688,0.367188,1,15.007812,13.796875,1.210938,1,False,-0.843750,p033,H_032
23,15.546875,15.179688,0.367188,1,15.070312,13.906250,1.164062,1,False,-0.796875,p033,H_032
24,15.546875,15.179688,0.367188,1,15.023438,13.859375,1.164062,1,False,-0.796875,p033,H_032
25,15.546875,15.179688,0.367188,1,15.179688,14.148438,1.031250,1,False,-0.664062,p033,H_032
26,15.546875,15.179688,0.367188,1,15.250000,14.593750,0.656250,1,False,-0.289062,p033,H_032
27,15.546875,15.179688,0.367188,1,15.453125,14.867188,0.585938,1,False,-0.218750,p033,H_032
28,15.546875,15.179688,0.367188,1,15.273438,14.687500,0.585938,1,False,-0.218750,p033,H_032
29,15.546875,15.179688,0.367188,1,15.039062,14.429688,0.609375,1,False,-0.242188,p033,H_032
30,15.546875,15.179688,0.367188,1,15.046875,14.609375,0.437500,1,False,-0.070312,p033,H_032
31,15.546875,15.179688,0.367188,1,15.234375,14.796875,0.437500,1,False,-0.070312,p033,H_032
0,16.796875,16.671875,0.125000,1,13.546875,15.609375,-2.062500,2,True,2.187500,p034,H_047
1,16.796875,16.671875,0.125000,1,13.828125,15.656250,-1.828125,2,True,1.953125,p034,H_047
2,16.796875,16.671875,0.125000,1,13.773438,15.656250,-1.882812,2,True,2.007812,p034,H_047
3,16.796875,16.671875,0.125000,1,13.937500,15.578125,-1.640625,2,True,1.765625,p034,H_047
4,16.796875,16.671875,0.125000,1,13.835938,15.609375,-1.773438,2,True,1.898438,p034,H_047
5,16.796875,16.671875,0.125000,1,13.937500,15.929688,-1.992188,2,True,2.117188,p034,H_047
6,16.796875,16.671875,0.125000,1,14.359375,16.281250,-1.921875,2,True,2.046875,p034,H_047
7,16.796875,16.671875,0.125000,1,14.023438,15.625000,-1.601562,2,True,1.726562,p034,H_047
8,16.796875,16.671875,0.125000,1,13.914062,15.476562,-1.562500,2,True,1.687500,p034,H_047
9,16.796875,16.671875,0.125000,1,14.046875,15.570312,-1.523438,2,True,1.648438,p034,H_047
10,16.796875,16.671875,0.125000,1,14.101562,15.671875,-1.570312,2,True,1.695312,p034,H_047
11,16.796875,16.671875,0.125000,1,14.125000,15.804688,-1.679688,2,True,1.804688,p034,H_047
12,16.796875,16.671875,0.125000,1,14.039062,15.718750,-1.679688,2,True,1.804688,p034,H_047
13,16.796875,16.671875,0.125000,1,14.367188,15.710938,-1.343750,2,True,1.468750,p034,H_047
14,16.796875,16.671875,0.125000,1,14.320312,15.554688,-1.234375,2,True,1.359375,p034,H_047
15,16.796875,16.671875,0.125000,1,14.007812,15.460938,-1.453125,2,True,1.578125,p034,H_047
16,16.796875,16.671875,0.125000,1,13.914062,15.421875,-1.507812,2,True,1.632812,p034,H_047
17,16.796875,16.671875,0.125000,1,13.898438,15.460938,-1.562500,2,True,1.687500,p034,H_047
18,16.796875,16.671875,0.125000,1,14.078125,15.304688,-1.226562,2,True,1.351562,p034,H_047
19,16.796875,16.671875,0.125000,1,14.515625,15.226562,-0.710938,2,True,0.835938,p034,H_047
20,16.796875,16.671875,0.125000,1,14.710938,15.140625,-0.429688,2,True,0.554688,p034,H_047
21,16.796875,16.671875,0.125000,1,14.640625,14.992188,-0.351562,2,True,0.476562,p034,H_047
22,16.796875,16.671875,0.125000,1,14.632812,14.968750,-0.335938,2,True,0.460938,p034,H_047
23,16.796875,16.671875,0.125000,1,14.656250,15.132812,-0.476562,2,True,0.601562,p034,H_047
24,16.796875,16.671875,0.125000,1,14.601562,15.140625,-0.539062,2,True,0.664062,p034,H_047
25,16.796875,16.671875,0.125000,1,14.468750,14.984375,-0.515625,2,True,0.640625,p034,H_047
26,16.796875,16.671875,0.125000,1,14.531250,15.000000,-0.468750,2,True,0.593750,p034,H_047
27,16.796875,16.671875,0.125000,1,14.578125,15.023438,-0.445312,2,True,0.570312,p034,H_047
28,16.796875,16.671875,0.125000,1,14.648438,15.085938,-0.437500,2,True,0.562500,p034,H_047
29,16.796875,16.671875,0.125000,1,14.570312,15.015625,-0.445312,2,True,0.570312,p034,H_047
30,16.796875,16.671875,0.125000,1,14.484375,15.093750,-0.609375,2,True,0.734375,p034,H_047
31,16.796875,16.671875,0.125000,1,14.718750,15.382812,-0.664062,2,True,0.789062,p034,H_047
0,16.203125,15.187500,1.015625,1,14.953125,13.843750,1.109375,1,False,-0.093750,p035,G_103
1,16.203125,15.187500,1.015625,1,15.156250,14.445312,0.710938,1,False,0.304688,p035,G_103
2,16.203125,15.187500,1.015625,1,15.109375,14.367188,0.742188,1,False,0.273438,p035,G_103
3,16.203125,15.187500,1.015625,1,15.164062,14.445312,0.718750,1,False,0.296875,p035,G_103
4,16.203125,15.187500,1.015625,1,15.343750,14.554688,0.789062,1,False,0.226562,p035,G_103
5,16.203125,15.187500,1.015625,1,15.484375,14.718750,0.765625,1,False,0.250000,p035,G_103
6,16.203125,15.187500,1.015625,1,15.304688,14.578125,0.726562,1,False,0.289062,p035,G_103
